               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.04947,           0.0046367,            0.011157,             0.57017,             0.46725,              0.4615,             0.23471,             0.04512,           0.0031744,           0.0091455,           0.0097491,           0.0097491,           0.0097491
                  36,            0.049398,           0.0046283,            0.010769,             0.61083,             0.45308,             0.46935,             0.23994,            0.044934,           0.0031623,           0.0090558,           0.0097343,           0.0097343,           0.0097343
                  37,            0.049125,           0.0046452,            0.010732,             0.59518,              0.4643,             0.47127,             0.24038,            0.044783,           0.0031523,           0.0090043,           0.0097191,           0.0097191,           0.0097191
                  38,             0.04887,           0.0045698,            0.010583,             0.62939,             0.44631,             0.47353,             0.24212,             0.04466,           0.0031441,           0.0089845,           0.0097035,           0.0097035,           0.0097035
                  39,            0.048666,           0.0045682,            0.010494,             0.56754,             0.48585,             0.47672,             0.24336,            0.044531,           0.0031381,           0.0089525,           0.0096875,           0.0096875,           0.0096875
                  40,            0.048747,            0.004603,            0.010312,             0.61687,             0.45847,             0.47982,              0.2448,            0.044436,           0.0031323,           0.0088922,            0.009671,            0.009671,            0.009671
                  41,            0.048435,           0.0046063,            0.010179,             0.59275,             0.47534,             0.47877,              0.2459,            0.044327,           0.0031286,           0.0088488,           0.0096542,           0.0096542,           0.0096542
                  42,            0.048312,           0.0045334,           0.0099908,             0.59651,             0.47636,             0.48227,             0.24647,            0.044216,           0.0031239,           0.0088013,           0.0096369,           0.0096369,           0.0096369
                  43,            0.048198,           0.0045407,           0.0099347,             0.58698,             0.48136,             0.48612,             0.24882,            0.044142,           0.0031183,           0.0087435,           0.0096193,           0.0096193,           0.0096193
                  44,            0.048032,           0.0045256,            0.010055,             0.57837,             0.48916,             0.48795,             0.25004,            0.044063,           0.0031133,           0.0086983,           0.0096013,           0.0096013,           0.0096013
                  45,            0.047838,           0.0045425,           0.0096641,             0.57966,             0.49512,             0.48784,             0.25135,            0.043996,           0.0031094,           0.0086552,           0.0095828,           0.0095828,           0.0095828
                  46,            0.047542,           0.0045504,           0.0097788,             0.58285,             0.49024,             0.48914,             0.25105,            0.043929,           0.0031057,           0.0086067,            0.009564,            0.009564,            0.009564
                  47,             0.04728,           0.0045434,           0.0095093,             0.57863,              0.4934,              0.4902,             0.25336,            0.043866,           0.0031022,           0.0085452,           0.0095448,           0.0095448,           0.0095448
                  48,            0.047298,           0.0045166,           0.0093894,             0.57933,             0.49145,             0.49044,             0.25441,            0.043804,           0.0030978,           0.0084929,           0.0095252,           0.0095252,           0.0095252
                  49,            0.047252,           0.0045122,           0.0092042,             0.57374,             0.49664,             0.49174,             0.25482,            0.043749,           0.0030937,           0.0084501,           0.0095052,           0.0095052,           0.0095052
                  50,            0.047285,           0.0045121,           0.0094034,             0.60474,             0.47738,             0.49315,             0.25588,            0.043701,           0.0030898,           0.0084004,           0.0094849,           0.0094849,           0.0094849
                  51,            0.047015,            0.004525,           0.0091876,             0.63479,             0.46193,              0.4943,              0.2573,            0.043658,           0.0030853,           0.0083619,           0.0094641,           0.0094641,           0.0094641
                  52,            0.046921,           0.0045478,           0.0091399,             0.63461,             0.46273,             0.49501,             0.25819,            0.043615,           0.0030822,           0.0083043,            0.009443,            0.009443,            0.009443
                  53,            0.046823,           0.0044583,            0.008979,             0.63135,              0.4654,             0.49596,             0.25943,             0.04356,           0.0030777,           0.0082513,           0.0094215,           0.0094215,           0.0094215
                  54,            0.046599,           0.0044632,           0.0088633,             0.63026,             0.46977,             0.49761,             0.26075,            0.043504,           0.0030739,           0.0082003,           0.0093996,           0.0093996,           0.0093996
                  55,            0.046475,           0.0044784,            0.008767,              0.6316,             0.46695,             0.49761,             0.26173,            0.043455,           0.0030707,           0.0081699,           0.0093773,           0.0093773,           0.0093773
