               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.046957,            0.018785,           0.0036389,             0.51589,             0.49786,             0.49525,             0.25639,            0.043153,            0.015043,            0.008086,           0.0099368,           0.0099368,           0.0099368
                  19,            0.045657,            0.017542,            0.003069,             0.63392,             0.50518,              0.5427,             0.28344,            0.041383,            0.014387,             0.00612,           0.0099291,           0.0099291,           0.0099291
                  20,            0.045105,            0.017693,           0.0027132,             0.56125,             0.56022,             0.56243,             0.28587,             0.04136,            0.014147,           0.0054512,           0.0099211,           0.0099211,           0.0099211
                  21,             0.04466,            0.017328,           0.0026659,             0.59178,             0.56995,             0.57153,             0.30047,            0.040224,            0.013868,           0.0058335,           0.0099126,           0.0099126,           0.0099126
                  22,            0.044068,            0.016934,           0.0025445,             0.53208,             0.60798,             0.59095,             0.31117,            0.040026,            0.013829,           0.0055086,           0.0099037,           0.0099037,           0.0099037
                  23,            0.043846,            0.016951,           0.0023814,             0.65437,             0.55827,             0.59894,             0.31902,            0.039726,            0.013837,           0.0047481,           0.0098943,           0.0098943,           0.0098943
                  24,            0.043336,            0.016715,           0.0023863,             0.68364,             0.60006,             0.63815,             0.32922,            0.039191,            0.013567,           0.0042502,           0.0098845,           0.0098845,           0.0098845
                  25,            0.043211,            0.016692,           0.0023031,             0.66462,             0.61965,             0.64444,              0.3355,            0.038904,            0.013543,            0.003889,           0.0098743,           0.0098743,           0.0098743
                  26,              0.0431,            0.016791,           0.0021877,             0.64213,             0.59987,             0.62667,             0.33009,            0.038927,            0.013526,           0.0047997,           0.0098637,           0.0098637,           0.0098637
                  27,            0.042784,            0.016406,           0.0022022,             0.67045,             0.63624,             0.65248,             0.33729,            0.038579,            0.013506,            0.004484,           0.0098527,           0.0098527,           0.0098527
                  28,            0.043067,            0.016894,           0.0023557,             0.70077,             0.57173,              0.6168,             0.32244,            0.039049,            0.013624,           0.0045543,           0.0098412,           0.0098412,           0.0098412
                  29,            0.042439,            0.016522,           0.0020991,             0.69971,             0.61222,             0.65717,             0.34289,            0.038111,            0.013425,           0.0048378,           0.0098293,           0.0098293,           0.0098293
                  30,            0.042384,            0.016553,           0.0020244,             0.70322,             0.60676,             0.64898,              0.3393,            0.038361,            0.013403,           0.0047134,            0.009817,            0.009817,            0.009817
                  31,            0.042017,            0.016184,           0.0020269,             0.66447,             0.64175,             0.67005,             0.34747,            0.037924,            0.013405,           0.0043591,           0.0098042,           0.0098042,           0.0098042
                  32,            0.041754,            0.016275,             0.00198,             0.72094,             0.66556,             0.69561,             0.36286,             0.03769,             0.01325,           0.0042483,           0.0097911,           0.0097911,           0.0097911
                  33,            0.041885,            0.016543,           0.0020227,             0.66766,             0.63871,             0.66762,             0.35117,            0.037717,            0.013273,           0.0043279,           0.0097775,           0.0097775,           0.0097775
                  34,            0.041827,            0.016356,           0.0018742,             0.72832,             0.64717,             0.68848,             0.35398,            0.037718,            0.013245,           0.0044462,           0.0097635,           0.0097635,           0.0097635
                  35,            0.041727,            0.016073,           0.0018354,             0.73749,             0.63901,              0.6854,              0.3575,            0.037667,            0.013242,           0.0043898,           0.0097491,           0.0097491,           0.0097491
                  36,            0.041498,            0.015851,           0.0017529,              0.6921,             0.63226,              0.6758,              0.3535,            0.037388,            0.013174,           0.0045219,           0.0097343,           0.0097343,           0.0097343
                  37,            0.041201,            0.016228,           0.0017095,             0.75363,             0.66923,             0.70936,             0.37441,            0.037186,            0.013069,           0.0036398,           0.0097191,           0.0097191,           0.0097191
                  38,            0.041166,            0.016071,           0.0017537,             0.75192,             0.66324,             0.70723,             0.37446,            0.036915,            0.013042,           0.0042959,           0.0097035,           0.0097035,           0.0097035
                  39,            0.041139,             0.01625,           0.0016566,             0.75234,             0.66352,             0.71064,             0.37314,            0.037028,            0.013097,           0.0039906,           0.0096875,           0.0096875,           0.0096875
                  40,            0.040949,             0.01603,           0.0015692,             0.72346,             0.71053,             0.72761,              0.3782,            0.036864,            0.012961,           0.0040315,            0.009671,            0.009671,            0.009671
                  41,            0.040696,            0.015929,            0.001663,             0.71258,             0.70759,             0.72724,             0.38366,            0.036775,            0.012972,           0.0034748,           0.0096542,           0.0096542,           0.0096542
                  42,            0.040765,             0.01613,            0.001581,              0.7505,             0.66491,             0.72176,             0.37861,            0.036912,            0.012974,           0.0040292,           0.0096369,           0.0096369,           0.0096369
                  43,            0.040538,            0.016024,            0.001635,             0.81773,             0.64969,             0.72322,             0.38041,            0.036558,            0.012918,           0.0041125,           0.0096193,           0.0096193,           0.0096193
                  44,            0.040545,            0.015777,           0.0015006,             0.73946,             0.70244,             0.73638,             0.38462,            0.036571,             0.01296,           0.0039517,           0.0096013,           0.0096013,           0.0096013
                  45,            0.040155,            0.015779,           0.0015593,             0.72685,             0.69258,             0.72047,             0.38345,            0.036493,            0.012859,           0.0038732,           0.0095828,           0.0095828,           0.0095828
                  46,            0.040407,            0.015659,            0.001519,             0.76986,             0.68623,             0.72315,             0.38839,            0.036527,            0.012888,           0.0039143,            0.009564,            0.009564,            0.009564
                  47,            0.040398,            0.015821,           0.0015885,             0.81992,             0.68802,             0.75046,             0.39511,            0.036384,            0.012895,           0.0037668,           0.0095448,           0.0095448,           0.0095448
                  48,            0.040223,            0.015461,            0.001513,             0.76165,             0.68747,             0.73482,             0.38846,            0.036373,            0.012856,           0.0036024,           0.0095252,           0.0095252,           0.0095252
                  49,            0.040124,             0.01593,           0.0014095,             0.76108,             0.69908,             0.73339,             0.39252,            0.036272,            0.012792,            0.004154,           0.0095052,           0.0095052,           0.0095052
                  50,            0.040037,            0.015633,           0.0014834,             0.81079,             0.68078,             0.75819,             0.40027,            0.036135,            0.012773,           0.0034476,           0.0094849,           0.0094849,           0.0094849
                  51,             0.04016,            0.015646,           0.0014198,             0.75513,             0.69468,             0.74363,             0.40039,            0.036181,             0.01278,           0.0038603,           0.0094641,           0.0094641,           0.0094641
                  52,            0.040112,            0.015724,           0.0013971,             0.76754,             0.71328,              0.7561,             0.40476,            0.035991,            0.012751,           0.0034391,            0.009443,            0.009443,            0.009443
                  53,            0.039807,            0.015615,           0.0014397,             0.77009,              0.6933,             0.74998,             0.39983,            0.036105,            0.012753,           0.0040606,           0.0094215,           0.0094215,           0.0094215
                  54,            0.039649,            0.015749,           0.0013747,             0.75131,             0.70482,             0.74757,             0.40695,            0.035834,            0.012696,           0.0041366,           0.0093996,           0.0093996,           0.0093996
                  55,            0.039819,            0.015616,           0.0014071,             0.74554,             0.73225,             0.75948,             0.40433,            0.035847,            0.012674,           0.0039621,           0.0093773,           0.0093773,           0.0093773
                  56,            0.039877,            0.015728,           0.0014081,             0.80757,             0.69176,             0.76373,             0.40661,            0.035742,            0.012686,           0.0038407,           0.0093547,           0.0093547,           0.0093547
                  57,            0.039614,            0.015471,           0.0013685,             0.80729,             0.69096,              0.7579,             0.40797,            0.035703,            0.012678,           0.0039111,           0.0093317,           0.0093317,           0.0093317
                  58,            0.039507,            0.015126,           0.0013794,              0.8266,             0.69951,             0.76978,             0.41135,            0.035605,            0.012664,           0.0036177,           0.0093083,           0.0093083,           0.0093083
                  59,            0.039519,            0.015717,           0.0013976,             0.81015,             0.72423,             0.77511,             0.41529,            0.035569,            0.012663,           0.0034947,           0.0092846,           0.0092846,           0.0092846
                  60,             0.03943,            0.015606,           0.0013044,             0.84626,             0.69341,             0.77837,             0.41559,            0.035434,            0.012625,           0.0035327,           0.0092605,           0.0092605,           0.0092605
                  61,             0.03951,            0.015545,           0.0013496,             0.81181,             0.72871,              0.7709,             0.41781,            0.035627,            0.012608,           0.0036241,           0.0092361,           0.0092361,           0.0092361
                  62,            0.039253,            0.015141,           0.0014194,             0.75598,             0.75652,             0.77596,             0.41324,            0.035536,            0.012596,           0.0038255,           0.0092113,           0.0092113,           0.0092113
                  63,            0.039241,            0.015228,            0.001415,             0.79174,             0.73742,             0.77611,             0.42036,            0.035376,            0.012601,           0.0038916,           0.0091861,           0.0091861,           0.0091861
                  64,             0.03902,             0.01526,           0.0012906,             0.79392,             0.73598,             0.77922,             0.42107,            0.035494,            0.012609,           0.0042944,           0.0091606,           0.0091606,           0.0091606
                  65,            0.039082,            0.015412,           0.0012746,             0.79316,             0.74925,             0.78991,             0.42984,            0.035283,            0.012576,            0.003491,           0.0091348,           0.0091348,           0.0091348
                  66,            0.039298,             0.01536,           0.0012769,             0.81378,             0.74386,             0.79094,             0.43094,            0.035269,            0.012559,           0.0034312,           0.0091086,           0.0091086,           0.0091086
                  67,            0.039228,            0.015279,           0.0012864,             0.80218,             0.75136,             0.78723,             0.42772,            0.035156,            0.012553,           0.0036281,           0.0090821,           0.0090821,           0.0090821
                  68,            0.038894,            0.015122,           0.0011746,             0.82389,             0.72799,              0.7948,             0.43527,            0.035132,            0.012528,           0.0041792,           0.0090552,           0.0090552,           0.0090552
                  69,            0.038894,            0.015253,           0.0012107,             0.82363,             0.75075,             0.79533,             0.43327,            0.035099,             0.01252,           0.0035048,            0.009028,            0.009028,            0.009028
                  70,             0.03893,            0.015205,           0.0012112,             0.81778,             0.75681,             0.80107,             0.43502,            0.035106,            0.012505,           0.0034616,           0.0090004,           0.0090004,           0.0090004
                  71,            0.038961,            0.015284,           0.0012264,             0.81689,             0.74741,             0.79862,             0.43288,            0.035107,             0.01251,           0.0032866,           0.0089726,           0.0089726,           0.0089726
                  72,            0.039008,            0.015226,            0.001198,             0.78233,             0.75416,             0.78839,             0.43016,            0.035077,            0.012507,           0.0030938,           0.0089444,           0.0089444,           0.0089444
                  73,            0.038854,            0.015174,           0.0011103,             0.79066,             0.75898,             0.79971,             0.43772,            0.035079,            0.012496,           0.0035215,           0.0089159,           0.0089159,           0.0089159
                  74,            0.038597,            0.015198,           0.0012012,             0.82322,             0.72902,             0.79552,              0.4344,            0.035101,             0.01253,           0.0034388,            0.008887,            0.008887,            0.008887
                  75,            0.038617,            0.015016,           0.0011847,             0.76926,              0.7733,             0.79307,             0.43534,            0.035008,            0.012517,           0.0036834,           0.0088579,           0.0088579,           0.0088579
                  76,             0.03869,            0.015249,           0.0011936,             0.82055,             0.74697,             0.80187,              0.4421,            0.034948,            0.012493,           0.0036421,           0.0088284,           0.0088284,           0.0088284
                  77,            0.038651,            0.015126,           0.0011506,             0.83648,              0.7487,             0.80584,             0.44529,            0.034931,            0.012484,             0.00375,           0.0087987,           0.0087987,           0.0087987
                  78,            0.038673,            0.015326,           0.0011627,             0.83231,             0.75192,             0.80493,             0.44504,            0.034885,            0.012474,           0.0036497,           0.0087686,           0.0087686,           0.0087686
                  79,             0.03827,            0.015069,           0.0011232,             0.82986,             0.75052,             0.81297,             0.44572,            0.034878,            0.012453,           0.0035028,           0.0087382,           0.0087382,           0.0087382
                  80,            0.038505,            0.015286,           0.0011636,             0.83944,             0.75252,             0.81876,             0.44481,            0.034866,            0.012441,           0.0035546,           0.0087075,           0.0087075,           0.0087075
                  81,            0.038632,            0.014876,            0.001112,             0.81582,             0.77076,             0.81568,             0.44219,            0.034874,            0.012439,           0.0035954,           0.0086765,           0.0086765,           0.0086765
                  82,            0.038304,            0.015155,             0.00108,             0.84812,             0.76482,             0.82409,              0.4508,            0.034834,            0.012422,           0.0036198,           0.0086452,           0.0086452,           0.0086452
                  83,            0.038606,            0.014972,            0.001114,              0.8307,             0.76699,             0.81887,              0.4489,            0.034826,            0.012417,           0.0038914,           0.0086137,           0.0086137,           0.0086137
                  84,            0.038286,            0.014884,           0.0010571,             0.80294,             0.77301,             0.82235,             0.45076,            0.034785,            0.012436,           0.0038565,           0.0085818,           0.0085818,           0.0085818
                  85,            0.038258,            0.015059,           0.0010295,             0.83109,             0.76173,             0.82655,             0.45192,            0.034709,            0.012419,           0.0037865,           0.0085497,           0.0085497,           0.0085497
                  86,            0.038121,            0.015094,            0.001089,             0.83929,             0.76202,             0.82469,               0.451,            0.034638,            0.012405,            0.003773,           0.0085173,           0.0085173,           0.0085173
                  87,            0.038234,            0.014932,           0.0010708,             0.81246,             0.77029,             0.81824,             0.45222,            0.034622,             0.01239,           0.0037271,           0.0084846,           0.0084846,           0.0084846
                  88,            0.038324,            0.014983,           0.0010703,             0.82346,             0.76765,             0.81893,             0.45329,            0.034652,             0.01239,           0.0036903,           0.0084516,           0.0084516,           0.0084516
                  89,            0.038186,            0.015132,           0.0009992,             0.82127,             0.76967,             0.82048,             0.45232,            0.034646,            0.012386,           0.0039734,           0.0084184,           0.0084184,           0.0084184
                  90,             0.03833,            0.015066,           0.0010911,             0.84885,             0.75883,             0.82428,             0.45268,            0.034611,            0.012386,           0.0041594,           0.0083849,           0.0083849,           0.0083849
                  91,            0.038245,            0.015419,           0.0010273,             0.84631,             0.76361,             0.82645,             0.45445,            0.034565,            0.012386,           0.0040598,           0.0083511,           0.0083511,           0.0083511
                  92,            0.038078,            0.015165,           0.0010342,             0.84536,             0.77333,             0.82366,             0.45636,            0.034579,            0.012388,           0.0039853,           0.0083171,           0.0083171,           0.0083171
                  93,            0.038152,            0.015003,           0.0010528,             0.83098,             0.79113,             0.82979,             0.45822,            0.034549,            0.012381,           0.0039092,           0.0082829,           0.0082829,           0.0082829
                  94,            0.037786,              0.0148,           0.0010249,             0.83637,             0.78132,             0.83208,             0.46029,            0.034508,             0.01238,           0.0038694,           0.0082483,           0.0082483,           0.0082483
                  95,            0.038036,            0.014868,           0.0010539,             0.82814,             0.78076,             0.83593,             0.45836,             0.03443,            0.012363,           0.0037817,           0.0082136,           0.0082136,           0.0082136
                  96,            0.037982,            0.015184,            0.000995,             0.80576,             0.79373,             0.83534,             0.45945,            0.034384,            0.012358,           0.0037947,           0.0081786,           0.0081786,           0.0081786
                  97,            0.038071,            0.015054,           0.0010755,              0.8362,             0.77219,             0.83144,             0.46132,            0.034418,            0.012365,           0.0036626,           0.0081433,           0.0081433,           0.0081433
                  98,            0.038074,            0.014769,           0.0010426,             0.85972,             0.75772,             0.83182,             0.46069,             0.03444,            0.012356,           0.0038012,           0.0081078,           0.0081078,           0.0081078
                  99,            0.037802,            0.014868,          0.00099062,             0.85363,              0.7651,             0.83139,             0.46266,            0.034414,            0.012342,           0.0038809,           0.0080721,           0.0080721,           0.0080721
                 100,            0.037837,             0.01514,          0.00096717,             0.84576,             0.76937,             0.82992,             0.46128,            0.034437,             0.01234,           0.0039444,           0.0080362,           0.0080362,           0.0080362
                 101,            0.037732,            0.014738,          0.00098268,              0.8348,             0.77505,              0.8308,              0.4601,             0.03446,            0.012338,           0.0040775,               0.008,               0.008,               0.008
                 102,            0.037919,            0.015094,           0.0010635,               0.833,             0.77381,             0.82878,             0.46156,            0.034481,            0.012338,           0.0041437,           0.0079636,           0.0079636,           0.0079636
                 103,            0.037888,            0.014918,           0.0010362,              0.8335,             0.77812,             0.83031,             0.46091,            0.034488,            0.012346,           0.0040472,            0.007927,            0.007927,            0.007927
                 104,             0.03791,            0.014992,           0.0010175,             0.83588,              0.7768,             0.82885,             0.46147,            0.034469,            0.012345,           0.0039743,           0.0078902,           0.0078902,           0.0078902
                 105,            0.037667,            0.014842,          0.00098789,             0.81743,             0.79101,             0.83283,             0.46459,            0.034464,            0.012345,           0.0039207,           0.0078532,           0.0078532,           0.0078532
                 106,            0.037495,            0.014601,          0.00094826,             0.85422,             0.76407,             0.83297,             0.46555,            0.034439,            0.012334,           0.0039917,            0.007816,            0.007816,            0.007816
                 107,            0.037615,            0.014736,          0.00092903,             0.84045,             0.77269,             0.83436,             0.46427,            0.034399,            0.012326,           0.0040473,           0.0077785,           0.0077785,           0.0077785
                 108,             0.03742,             0.01466,          0.00093835,             0.83828,             0.76568,             0.83021,             0.46281,            0.034399,            0.012323,           0.0039867,           0.0077409,           0.0077409,           0.0077409
                 109,            0.037344,            0.014754,          0.00095565,             0.84022,             0.76696,             0.82938,             0.46212,            0.034395,            0.012323,           0.0039308,           0.0077031,           0.0077031,           0.0077031
                 110,            0.037553,            0.014954,          0.00095623,             0.82778,               0.787,             0.83274,             0.46475,            0.034366,            0.012319,            0.003839,           0.0076651,           0.0076651,           0.0076651
                 111,            0.037393,            0.015037,           0.0009419,             0.83696,             0.78156,             0.83167,             0.46423,            0.034354,            0.012314,           0.0037174,           0.0076269,           0.0076269,           0.0076269
                 112,            0.037435,            0.014794,          0.00089976,             0.84281,             0.77707,             0.83223,             0.46446,            0.034334,            0.012315,           0.0036913,           0.0075886,           0.0075886,           0.0075886
                 113,            0.037489,            0.014853,          0.00092735,             0.85259,             0.76843,             0.83312,             0.46722,            0.034318,            0.012309,           0.0037156,           0.0075501,           0.0075501,           0.0075501
                 114,            0.037517,            0.014893,          0.00098249,             0.86463,             0.76499,             0.83561,               0.469,              0.0343,            0.012305,           0.0036705,           0.0075114,           0.0075114,           0.0075114
                 115,            0.037231,             0.01457,          0.00091426,             0.86153,             0.76916,             0.83718,             0.46905,            0.034271,              0.0123,           0.0036821,           0.0074725,           0.0074725,           0.0074725
                 116,            0.037574,            0.014811,          0.00092571,             0.85229,             0.77717,             0.83839,             0.47084,            0.034243,            0.012295,           0.0036639,           0.0074335,           0.0074335,           0.0074335
                 117,            0.037495,             0.01482,          0.00095976,             0.84229,             0.78132,              0.8353,              0.4702,            0.034239,            0.012289,           0.0036033,           0.0073943,           0.0073943,           0.0073943
                 118,            0.037329,             0.01453,           0.0009334,             0.81568,             0.80263,             0.83736,             0.46862,            0.034233,            0.012286,           0.0036299,            0.007355,            0.007355,            0.007355
                 119,            0.037335,            0.014922,          0.00089279,              0.8138,             0.80724,             0.83622,             0.46854,            0.034208,             0.01228,           0.0036641,           0.0073155,           0.0073155,           0.0073155
                 120,            0.037052,            0.014624,          0.00088119,             0.82042,              0.8067,             0.83693,             0.46996,              0.0342,            0.012275,           0.0036416,           0.0072758,           0.0072758,           0.0072758
                 121,            0.037214,             0.01447,          0.00089691,             0.82206,             0.80873,             0.83778,             0.47034,            0.034191,            0.012272,           0.0036559,           0.0072361,           0.0072361,           0.0072361
                 122,            0.037063,            0.014674,           0.0008976,             0.83791,             0.79423,             0.83817,             0.47077,             0.03416,            0.012269,            0.003639,           0.0071962,           0.0071962,           0.0071962
                 123,            0.037024,            0.014494,          0.00094564,             0.83605,             0.79649,             0.83892,             0.47217,             0.03413,            0.012266,            0.003639,           0.0071561,           0.0071561,           0.0071561
                 124,            0.036943,            0.014454,          0.00085891,             0.85738,             0.78299,             0.84025,             0.47338,            0.034107,            0.012263,           0.0036782,            0.007116,            0.007116,            0.007116
                 125,            0.037002,            0.014463,          0.00083697,             0.85682,             0.78496,             0.84078,             0.47438,             0.03408,            0.012262,           0.0037359,           0.0070757,           0.0070757,           0.0070757
                 126,            0.037085,             0.01458,          0.00085582,             0.84434,             0.79359,             0.83907,             0.47503,            0.034069,            0.012261,           0.0037763,           0.0070353,           0.0070353,           0.0070353
                 127,            0.036947,            0.014349,          0.00088448,             0.85423,              0.7834,             0.83717,             0.47628,            0.034067,            0.012264,           0.0037684,           0.0069948,           0.0069948,           0.0069948
                 128,            0.036829,            0.014523,          0.00082901,             0.85135,             0.78502,             0.83632,             0.47476,            0.034049,            0.012266,           0.0037979,           0.0069541,           0.0069541,           0.0069541
                 129,            0.036848,            0.014401,          0.00084643,             0.84469,             0.78827,             0.83751,             0.47576,            0.034037,            0.012263,           0.0038024,           0.0069134,           0.0069134,           0.0069134
                 130,            0.036822,            0.014418,          0.00086146,             0.84076,              0.7893,              0.8367,             0.47612,            0.034031,            0.012263,           0.0037966,           0.0068726,           0.0068726,           0.0068726
                 131,            0.036739,            0.014452,          0.00080489,             0.84287,             0.79593,             0.84443,             0.47748,            0.034028,            0.012262,           0.0037804,           0.0068316,           0.0068316,           0.0068316
                 132,            0.036944,            0.014741,          0.00081826,             0.85537,             0.78703,             0.84346,              0.4777,            0.034019,             0.01226,           0.0037896,           0.0067906,           0.0067906,           0.0067906
                 133,            0.036955,            0.014493,          0.00090054,             0.86972,             0.77424,             0.84288,             0.47662,             0.03401,            0.012258,           0.0037971,           0.0067495,           0.0067495,           0.0067495
                 134,            0.036629,            0.014487,          0.00079596,             0.87186,             0.77638,             0.84523,             0.47867,             0.03401,            0.012255,           0.0037714,           0.0067083,           0.0067083,           0.0067083
                 135,             0.03678,            0.014574,          0.00080737,              0.8712,             0.77644,               0.846,             0.47931,            0.034002,            0.012252,           0.0037756,           0.0066671,           0.0066671,           0.0066671
                 136,            0.036758,            0.014309,          0.00084812,             0.85346,             0.78752,             0.84564,             0.48012,            0.034001,            0.012248,           0.0037762,           0.0066257,           0.0066257,           0.0066257
                 137,            0.036741,            0.014524,           0.0007759,              0.8564,             0.78781,             0.84667,             0.48035,            0.033999,            0.012247,           0.0037867,           0.0065843,           0.0065843,           0.0065843
                 138,             0.03663,            0.014425,          0.00082336,             0.85487,             0.78585,             0.84575,             0.47997,            0.033996,            0.012246,           0.0037955,           0.0065429,           0.0065429,           0.0065429
                 139,            0.036539,            0.014407,          0.00081738,             0.85313,             0.79114,             0.84715,             0.47969,            0.033995,            0.012246,           0.0038127,           0.0065013,           0.0065013,           0.0065013
                 140,            0.036581,            0.014886,           0.0008227,             0.85492,             0.78947,             0.84677,             0.47955,            0.033995,            0.012245,            0.003808,           0.0064597,           0.0064597,           0.0064597
                 141,            0.036442,            0.014647,          0.00072702,             0.86055,             0.78793,             0.84577,              0.4802,            0.033994,            0.012245,           0.0038154,           0.0064181,           0.0064181,           0.0064181
                 142,            0.036489,             0.01441,          0.00079527,             0.84573,              0.8015,             0.84552,             0.48001,            0.033994,            0.012245,           0.0038176,           0.0063764,           0.0063764,           0.0063764
                 143,             0.03641,            0.014373,          0.00074699,             0.84697,             0.80127,             0.84607,              0.4793,            0.033992,            0.012244,           0.0038209,           0.0063347,           0.0063347,           0.0063347
                 144,            0.036413,            0.014286,          0.00081403,             0.84418,             0.79975,             0.84412,             0.47952,            0.033988,            0.012244,           0.0038085,            0.006293,            0.006293,            0.006293
                 145,            0.036415,            0.014215,          0.00090222,             0.84378,             0.79813,             0.84368,             0.47893,            0.033984,            0.012244,           0.0037958,           0.0062512,           0.0062512,           0.0062512
                 146,            0.036312,            0.014446,          0.00074603,             0.86456,             0.78352,             0.84388,             0.47935,            0.033979,            0.012244,           0.0037882,           0.0062093,           0.0062093,           0.0062093
                 147,            0.036358,            0.014406,          0.00075201,              0.8651,              0.7847,             0.84491,             0.47985,            0.033968,            0.012244,           0.0037788,           0.0061675,           0.0061675,           0.0061675
                 148,            0.036421,            0.014444,          0.00077318,             0.86609,             0.78243,             0.84294,             0.47991,            0.033963,            0.012243,            0.003777,           0.0061256,           0.0061256,           0.0061256
                 149,            0.036163,            0.014332,          0.00072038,             0.86046,             0.78394,             0.84177,             0.47987,             0.03396,            0.012244,             0.00378,           0.0060838,           0.0060838,           0.0060838
                 150,            0.036234,            0.014084,          0.00072596,             0.86826,             0.77941,             0.84216,             0.47948,            0.033956,            0.012244,           0.0037766,           0.0060419,           0.0060419,           0.0060419
                 151,            0.036154,            0.014305,          0.00072614,             0.86985,             0.78203,             0.84342,              0.4793,            0.033953,            0.012243,           0.0037776,               0.006,               0.006,               0.006
                 152,            0.036191,            0.014329,          0.00074061,             0.87043,             0.78529,             0.84524,             0.47963,            0.033948,            0.012243,           0.0037819,           0.0059581,           0.0059581,           0.0059581
                 153,            0.036076,            0.014098,          0.00072798,             0.87349,             0.78269,             0.84609,             0.48014,            0.033944,            0.012243,           0.0037865,           0.0059162,           0.0059162,           0.0059162
                 154,            0.036325,            0.014356,          0.00071039,             0.87342,              0.7822,             0.84497,             0.48079,            0.033941,            0.012242,           0.0037872,           0.0058744,           0.0058744,           0.0058744
                 155,            0.036162,            0.014367,           0.0006839,             0.87289,             0.78343,              0.8451,             0.48068,            0.033936,            0.012242,           0.0037926,           0.0058325,           0.0058325,           0.0058325
                 156,            0.036058,            0.014175,           0.0007308,             0.87246,              0.7837,             0.84463,             0.47987,            0.033933,            0.012244,           0.0038063,           0.0057907,           0.0057907,           0.0057907
                 157,            0.036285,            0.014357,          0.00071302,             0.87188,             0.78366,             0.84508,             0.48022,            0.033931,            0.012243,           0.0038171,           0.0057488,           0.0057488,           0.0057488
                 158,            0.036009,            0.014064,          0.00073121,              0.8733,              0.7869,             0.84764,             0.48031,            0.033929,            0.012242,           0.0038163,            0.005707,            0.005707,            0.005707
