               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.042536,            0.016672,           0.0017184,             0.78688,             0.63248,             0.69975,             0.35791,            0.038024,             0.01386,           0.0029539,           0.0093996,           0.0093996,           0.0093996
                  55,            0.042301,            0.016643,           0.0016442,             0.73276,             0.64483,             0.69269,             0.36463,            0.037922,            0.013803,           0.0032242,           0.0093773,           0.0093773,           0.0093773
                  56,            0.042125,            0.016323,           0.0017189,             0.77371,             0.64157,             0.70237,             0.36611,            0.037828,            0.013799,           0.0029618,           0.0093547,           0.0093547,           0.0093547
                  57,            0.042389,            0.016241,           0.0016956,              0.7424,             0.64533,             0.69026,             0.35807,            0.038097,            0.013857,           0.0030744,           0.0093317,           0.0093317,           0.0093317
                  58,            0.041946,            0.016403,           0.0016063,             0.72131,             0.67452,             0.70064,             0.36616,            0.037702,            0.013827,           0.0033282,           0.0093083,           0.0093083,           0.0093083
                  59,            0.041721,            0.016171,            0.001584,             0.78366,             0.61941,             0.68952,             0.36574,            0.037734,            0.013732,           0.0029459,           0.0092846,           0.0092846,           0.0092846
                  60,            0.042226,            0.016111,            0.001589,             0.73667,             0.66359,             0.69529,             0.36573,            0.037763,             0.01372,           0.0027807,           0.0092605,           0.0092605,           0.0092605
                  61,            0.041776,            0.016164,           0.0016254,             0.74131,             0.66194,             0.70303,             0.36723,            0.037602,            0.013717,           0.0028932,           0.0092361,           0.0092361,           0.0092361
                  62,            0.041934,            0.016352,           0.0015757,             0.71401,             0.68855,             0.71894,             0.37213,            0.037493,            0.013696,           0.0028218,           0.0092113,           0.0092113,           0.0092113
                  63,            0.041838,            0.016127,           0.0015465,             0.76537,             0.65704,             0.70819,             0.36998,            0.037604,            0.013681,           0.0031857,           0.0091861,           0.0091861,           0.0091861
                  64,            0.041682,            0.016268,           0.0015931,              0.7785,             0.67175,             0.71466,             0.37298,            0.037715,            0.013684,            0.002944,           0.0091606,           0.0091606,           0.0091606
                  65,            0.041551,            0.016063,           0.0015578,             0.75572,             0.65501,             0.69985,              0.3695,            0.037546,            0.013666,           0.0027711,           0.0091348,           0.0091348,           0.0091348
                  66,            0.041323,             0.01596,           0.0015306,              0.7752,             0.67852,             0.72889,             0.38431,            0.037501,            0.013637,           0.0030581,           0.0091086,           0.0091086,           0.0091086
                  67,            0.041212,             0.01595,            0.001527,             0.76876,             0.68948,             0.73732,             0.37973,            0.037366,            0.013641,           0.0029225,           0.0090821,           0.0090821,           0.0090821
                  68,            0.041329,            0.015971,           0.0014554,             0.76138,             0.66088,             0.70486,             0.37324,            0.037405,            0.013633,           0.0030045,           0.0090552,           0.0090552,           0.0090552
                  69,            0.041365,            0.015942,           0.0015273,             0.76209,             0.67033,             0.70706,             0.37484,            0.037292,            0.013628,           0.0028319,            0.009028,            0.009028,            0.009028
                  70,            0.041401,            0.016013,           0.0014543,             0.77641,              0.7093,             0.73995,             0.38295,            0.037126,            0.013558,           0.0026884,           0.0090004,           0.0090004,           0.0090004
                  71,            0.041442,            0.015822,            0.001509,             0.79438,             0.66481,             0.71767,              0.3737,            0.037178,            0.013587,           0.0028373,           0.0089726,           0.0089726,           0.0089726
                  72,            0.041131,             0.01594,           0.0015281,              0.7701,             0.69055,             0.73823,             0.38705,            0.037139,            0.013621,           0.0030833,           0.0089444,           0.0089444,           0.0089444
                  73,            0.041046,            0.015828,           0.0014921,             0.77651,             0.68645,             0.73066,             0.38542,             0.03696,              0.0136,           0.0028887,           0.0089159,           0.0089159,           0.0089159
                  74,            0.041116,            0.015803,           0.0014303,             0.75564,             0.71719,              0.7396,             0.38359,            0.037001,            0.013585,           0.0025613,            0.008887,            0.008887,            0.008887
                  75,            0.040982,            0.015732,           0.0015072,             0.76817,             0.69019,             0.72876,             0.38324,             0.03713,            0.013543,           0.0030142,           0.0088579,           0.0088579,           0.0088579
                  76,            0.040939,            0.015902,           0.0014202,             0.80635,             0.70067,             0.74515,             0.38472,            0.037009,             0.01353,           0.0028504,           0.0088284,           0.0088284,           0.0088284
                  77,            0.040778,            0.015889,           0.0013649,             0.78224,             0.68637,             0.73795,             0.38102,            0.037023,            0.013541,           0.0029212,           0.0087987,           0.0087987,           0.0087987
                  78,            0.040975,             0.01585,           0.0014039,             0.79253,             0.69554,             0.74956,             0.38809,            0.036834,            0.013491,           0.0028386,           0.0087686,           0.0087686,           0.0087686
                  79,            0.040831,            0.015764,           0.0013634,             0.83763,             0.65711,             0.73378,             0.38547,            0.036825,              0.0135,           0.0026132,           0.0087382,           0.0087382,           0.0087382
                  80,            0.040695,            0.015739,           0.0013627,             0.74905,             0.70413,             0.74105,             0.38671,            0.036805,            0.013494,           0.0027058,           0.0087075,           0.0087075,           0.0087075
                  81,            0.040886,             0.01606,           0.0014429,             0.77685,             0.69283,              0.7429,             0.38529,            0.036743,            0.013482,           0.0028285,           0.0086765,           0.0086765,           0.0086765
                  82,            0.040932,            0.015773,           0.0014234,             0.77499,             0.68785,             0.72612,             0.38477,            0.036751,            0.013469,           0.0029641,           0.0086452,           0.0086452,           0.0086452
                  83,            0.040462,            0.015542,           0.0014002,              0.7814,             0.68993,             0.73885,              0.3892,            0.036712,            0.013511,           0.0027673,           0.0086137,           0.0086137,           0.0086137
