               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,             0.04569,            0.017528,           0.0078011,             0.62404,             0.52431,             0.52911,             0.25203,            0.043068,            0.013353,           0.0077903,           0.0086452,           0.0086452,           0.0086452
                  83,            0.045901,            0.017544,           0.0079067,             0.62724,             0.52706,             0.53146,             0.25288,             0.04303,            0.013348,           0.0077918,           0.0086137,           0.0086137,           0.0086137
                  84,            0.045833,            0.017659,           0.0077418,             0.62564,             0.52709,             0.53178,             0.25293,            0.043001,            0.013341,           0.0077911,           0.0085818,           0.0085818,           0.0085818
                  85,            0.045691,             0.01761,           0.0076416,             0.64068,             0.51718,              0.5319,             0.25337,            0.042962,            0.013335,            0.007789,           0.0085497,           0.0085497,           0.0085497
                  86,            0.046042,            0.017621,           0.0077321,             0.63808,             0.52047,             0.53261,             0.25434,            0.042929,            0.013326,           0.0077871,           0.0085173,           0.0085173,           0.0085173
                  87,            0.045769,            0.017448,           0.0075445,             0.63569,             0.52172,             0.53399,             0.25525,            0.042894,            0.013315,           0.0077842,           0.0084846,           0.0084846,           0.0084846
                  88,            0.045647,            0.017741,            0.007545,             0.62035,             0.53189,             0.53236,             0.25564,            0.042865,            0.013304,           0.0077848,           0.0084516,           0.0084516,           0.0084516
                  89,            0.045496,            0.017443,           0.0073145,             0.62193,              0.5297,              0.5333,             0.25586,            0.042835,            0.013295,           0.0077874,           0.0084184,           0.0084184,           0.0084184
                  90,            0.045276,            0.017614,           0.0074155,             0.62311,             0.52875,             0.53404,              0.2563,            0.042804,            0.013284,            0.007787,           0.0083849,           0.0083849,           0.0083849
                  91,            0.045116,            0.017569,            0.007215,             0.65297,             0.51195,             0.53514,               0.257,            0.042777,            0.013273,           0.0077881,           0.0083511,           0.0083511,           0.0083511
                  92,            0.045175,            0.017468,           0.0072976,             0.64762,             0.51665,             0.53625,             0.25744,            0.042751,            0.013264,           0.0077832,           0.0083171,           0.0083171,           0.0083171
                  93,            0.045054,             0.01751,           0.0071814,              0.6487,             0.51798,             0.53736,             0.25734,            0.042718,            0.013256,            0.007781,           0.0082829,           0.0082829,           0.0082829
                  94,            0.044942,            0.017429,           0.0070292,             0.65099,             0.51603,             0.53725,             0.25845,            0.042686,            0.013243,           0.0077876,           0.0082483,           0.0082483,           0.0082483
                  95,            0.045027,            0.017389,           0.0071553,             0.64616,             0.52039,             0.53761,             0.25894,            0.042662,            0.013233,           0.0077827,           0.0082136,           0.0082136,           0.0082136
                  96,            0.044784,            0.017347,           0.0073865,               0.651,             0.52004,             0.53812,             0.26004,            0.042636,            0.013221,           0.0077792,           0.0081786,           0.0081786,           0.0081786
                  97,            0.045034,            0.017242,           0.0071972,             0.65263,             0.51983,             0.53906,             0.26066,            0.042606,             0.01321,           0.0077782,           0.0081433,           0.0081433,           0.0081433
                  98,            0.045129,            0.017374,           0.0073494,             0.65389,             0.52061,             0.54067,             0.26106,             0.04257,              0.0132,           0.0077757,           0.0081078,           0.0081078,           0.0081078
                  99,            0.044649,            0.017123,           0.0069893,             0.66429,              0.5175,             0.54159,             0.26247,             0.04254,            0.013186,           0.0077679,           0.0080721,           0.0080721,           0.0080721
                 100,            0.044681,            0.017279,           0.0069315,             0.66843,             0.51732,             0.54173,             0.26306,            0.042509,            0.013174,           0.0077558,           0.0080362,           0.0080362,           0.0080362
                 101,            0.044659,            0.017275,           0.0069281,             0.66967,              0.5155,             0.54138,             0.26333,             0.04248,            0.013163,           0.0077467,               0.008,               0.008,               0.008
                 102,            0.044546,            0.017382,           0.0069575,             0.66619,              0.5175,             0.54159,             0.26359,            0.042454,            0.013151,           0.0077403,           0.0079636,           0.0079636,           0.0079636
                 103,            0.044355,            0.017185,           0.0066712,              0.6658,             0.51699,             0.54225,             0.26415,            0.042433,            0.013144,           0.0077365,            0.007927,            0.007927,            0.007927
                 104,            0.044398,            0.017188,           0.0067742,             0.66369,             0.51706,             0.54294,             0.26478,            0.042412,            0.013129,           0.0077308,           0.0078902,           0.0078902,           0.0078902
                 105,            0.044177,            0.017139,              0.0067,             0.67549,             0.50969,             0.54274,             0.26566,            0.042384,            0.013121,           0.0077304,           0.0078532,           0.0078532,           0.0078532
                 106,            0.044418,            0.017208,           0.0066768,             0.67058,             0.51439,             0.54388,             0.26614,            0.042356,            0.013109,           0.0077293,            0.007816,            0.007816,            0.007816
                 107,            0.044186,            0.017144,           0.0066554,               0.662,             0.52167,             0.54575,             0.26612,            0.042328,            0.013095,           0.0077316,           0.0077785,           0.0077785,           0.0077785
                 108,            0.043836,            0.016989,           0.0067029,              0.6628,             0.52176,             0.54642,             0.26708,            0.042297,            0.013081,           0.0077249,           0.0077409,           0.0077409,           0.0077409
                 109,            0.044203,            0.017171,           0.0067925,             0.66682,             0.52091,             0.54738,             0.26752,            0.042273,            0.013071,           0.0077149,           0.0077031,           0.0077031,           0.0077031
                 110,            0.043894,            0.016896,           0.0063142,             0.66816,             0.52053,             0.54773,              0.2682,            0.042247,            0.013057,           0.0077064,           0.0076651,           0.0076651,           0.0076651
                 111,            0.043868,            0.016968,           0.0066998,             0.66987,             0.52019,             0.54827,             0.26855,             0.04222,            0.013047,           0.0076963,           0.0076269,           0.0076269,           0.0076269
                 112,            0.043658,            0.017071,           0.0065446,             0.66455,              0.5236,             0.54827,             0.26919,            0.042196,            0.013036,           0.0076771,           0.0075886,           0.0075886,           0.0075886
                 113,            0.043569,            0.016999,           0.0063653,             0.67005,             0.52047,             0.54861,             0.26924,            0.042169,            0.013025,            0.007664,           0.0075501,           0.0075501,           0.0075501
